site,treatment,plot,PlotID,Species,abundances,month,time
CAR,open,15,CAR_open_15_p0,Eugenia multicostata,2,p0,0
CAR,open,15,CAR_open_15_p0,Eugenia pruinosa,1,p0,0
CAR,open,15,CAR_open_15_p0,Euterpe edulis,3,p0,0
CAR,open,15,CAR_open_15_p0,Garcinia gardneriana,0,p0,0
CAR,open,15,CAR_open_15_p0,Guapira opposita,0,p0,0
CAR,open,15,CAR_open_15_p0,Maytenus robusta,1,p0,0
CAR,open,15,CAR_open_15_p0,Myrtaceae,0,p0,0
CAR,open,15,CAR_open_15_p0,Psychotria nuda,1,p0,0
CAR,open,15,CAR_open_15_p0,Rubiaceae,0,p0,0
CAR,open,15,CAR_open_15_p0,Rudgea jasminoides,3,p0,0
CAR,open,15,CAR_open_15_p0,Virola gardneri,0,p0,0
CAR,open,15,CAR_open_15_p0,Xylosma glaberrima,0,p0,0
CAR,open,15,CAR_open_15_p0,Zollernia ilicifolia,0,p0,0
CAR,open,15,CAR_open_15_p06,Dalbergia frutescens,0,p06,6
CAR,open,15,CAR_open_15_p06,Eugenia multicostata,0,p06,6
CAR,open,15,CAR_open_15_p06,Eugenia multicostata,1,p06,6
CAR,open,15,CAR_open_15_p06,Eugenia pruinosa,1,p06,6
CAR,open,15,CAR_open_15_p06,Euterpe edulis,2,p06,6
CAR,open,15,CAR_open_15_p06,Garcinia gardneriana,1,p06,6
CAR,open,15,CAR_open_15_p06,Guapira opposita,0,p06,6
CAR,open,15,CAR_open_15_p06,Maytenus robusta,1,p06,6
CAR,open,15,CAR_open_15_p06,Myrtaceae,0,p06,6
CAR,open,15,CAR_open_15_p06,Psychotria nuda,0,p06,6
CAR,open,15,CAR_open_15_p06,Rubiaceae,0,p06,6
CAR,open,15,CAR_open_15_p06,Rudgea jasminoides,3,p06,6
CAR,open,15,CAR_open_15_p06,Virola gardneri,1,p06,6
CAR,open,15,CAR_open_15_p06,Xylosma glaberrima,1,p06,6
CAR,open,15,CAR_open_15_p06,Zollernia ilicifolia,0,p06,6
CAR,open,15,CAR_open_15_p12,Dalbergia frutescens,0,p12,12
CAR,open,15,CAR_open_15_p12,Eugenia multicostata,0,p12,12
CAR,open,15,CAR_open_15_p12,Eugenia multicostata,0,p12,12
CAR,open,15,CAR_open_15_p12,Eugenia pruinosa,1,p12,12
CAR,open,15,CAR_open_15_p12,Euterpe edulis,1,p12,12
CAR,open,15,CAR_open_15_p12,Garcinia gardneriana,1,p12,12
CAR,open,15,CAR_open_15_p12,Guapira opposita,0,p12,12
CAR,open,15,CAR_open_15_p12,Maytenus robusta,0,p12,12
CAR,open,15,CAR_open_15_p12,Myrtaceae,0,p12,12
CAR,open,15,CAR_open_15_p12,Psychotria nuda,0,p12,12
CAR,open,15,CAR_open_15_p12,Rubiaceae,0,p12,12
CAR,open,15,CAR_open_15_p12,Rudgea jasminoides,2,p12,12
CAR,open,15,CAR_open_15_p12,Virola gardneri,0,p12,12
CAR,open,15,CAR_open_15_p12,Xylosma glaberrima,1,p12,12
CAR,open,15,CAR_open_15_p12,Zollernia ilicifolia,0,p12,12
CAR,open,15,CAR_open_15_p18,Dalbergia frutescens,0,p18,18
CAR,open,15,CAR_open_15_p18,Eugenia multicostata,0,p18,18
CAR,open,15,CAR_open_15_p18,Eugenia multicostata,1,p18,18
CAR,open,15,CAR_open_15_p18,Eugenia pruinosa,1,p18,18
CAR,open,15,CAR_open_15_p18,Euterpe edulis,1,p18,18
CAR,open,15,CAR_open_15_p18,Garcinia gardneriana,1,p18,18
CAR,open,15,CAR_open_15_p18,Guapira opposita,0,p18,18
CAR,open,15,CAR_open_15_p18,Maytenus robusta,0,p18,18
CAR,open,15,CAR_open_15_p18,Myrtaceae,0,p18,18
CAR,open,15,CAR_open_15_p18,Psychotria nuda,0,p18,18
CAR,open,15,CAR_open_15_p18,Rubiaceae,0,p18,18
CAR,open,15,CAR_open_15_p18,Rudgea jasminoides,3,p18,18
CAR,open,15,CAR_open_15_p18,Virola gardneri,0,p18,18
CAR,open,15,CAR_open_15_p18,Xylosma glaberrima,1,p18,18
CAR,open,15,CAR_open_15_p18,Zollernia ilicifolia,0,p18,18
CAR,open,15,CAR_open_15_p24,Dalbergia frutescens,0,p24,24
CAR,open,15,CAR_open_15_p24,Eugenia multicostata,0,p24,24
CAR,open,15,CAR_open_15_p24,Eugenia multicostata,1,p24,24
CAR,open,15,CAR_open_15_p24,Eugenia pruinosa,1,p24,24
CAR,open,15,CAR_open_15_p24,Euterpe edulis,1,p24,24
CAR,open,15,CAR_open_15_p24,Garcinia gardneriana,1,p24,24
CAR,open,15,CAR_open_15_p24,Guapira opposita,0,p24,24
CAR,open,15,CAR_open_15_p24,Maytenus robusta,0,p24,24
CAR,open,15,CAR_open_15_p24,Myrtaceae,0,p24,24
CAR,open,15,CAR_open_15_p24,Psychotria nuda,0,p24,24
CAR,open,15,CAR_open_15_p24,Rubiaceae,0,p24,24
CAR,open,15,CAR_open_15_p24,Rudgea jasminoides,3,p24,24
CAR,open,15,CAR_open_15_p24,Virola gardneri,0,p24,24
CAR,open,15,CAR_open_15_p24,Xylosma glaberrima,1,p24,24
CAR,open,15,CAR_open_15_p24,Zollernia ilicifolia,0,p24,24
CAR,open,15,CAR_open_15_p30,Dalbergia frutescens,0,p30,30
CAR,open,15,CAR_open_15_p30,Eugenia multicostata,0,p30,30
CAR,open,15,CAR_open_15_p30,Eugenia multicostata,1,p30,30
CAR,open,15,CAR_open_15_p30,Eugenia pruinosa,1,p30,30
CAR,open,15,CAR_open_15_p30,Euterpe edulis,3,p30,30
CAR,open,15,CAR_open_15_p30,Garcinia gardneriana,1,p30,30
CAR,open,15,CAR_open_15_p30,Guapira opposita,0,p30,30
CAR,open,15,CAR_open_15_p30,Maytenus robusta,0,p30,30
CAR,open,15,CAR_open_15_p30,Myrtaceae,0,p30,30
CAR,open,15,CAR_open_15_p30,Psychotria nuda,0,p30,30
CAR,open,15,CAR_open_15_p30,Rubiaceae,0,p30,30
CAR,open,15,CAR_open_15_p30,Rudgea jasminoides,4,p30,30
CAR,open,15,CAR_open_15_p30,Virola gardneri,0,p30,30
CAR,open,15,CAR_open_15_p30,Xylosma glaberrima,1,p30,30
CAR,open,15,CAR_open_15_p30,Zollernia ilicifolia,0,p30,30
CAR,open,15,CAR_open_15_p36,Dalbergia frutescens,1,p36,36
CAR,open,15,CAR_open_15_p36,Eugenia multicostata,0,p36,36
CAR,open,15,CAR_open_15_p36,Eugenia multicostata,0,p36,36
CAR,open,15,CAR_open_15_p36,Eugenia pruinosa,1,p36,36
CAR,open,15,CAR_open_15_p36,Euterpe edulis,2,p36,36
CAR,open,15,CAR_open_15_p36,Garcinia gardneriana,1,p36,36
CAR,open,15,CAR_open_15_p36,Guapira opposita,2,p36,36
CAR,open,15,CAR_open_15_p36,Maytenus robusta,0,p36,36
CAR,open,15,CAR_open_15_p36,Myrtaceae,0,p36,36
CAR,open,15,CAR_open_15_p36,Psychotria nuda,0,p36,36
CAR,open,15,CAR_open_15_p36,Rubiaceae,0,p36,36
CAR,open,15,CAR_open_15_p36,Rudgea jasminoides,6,p36,36
CAR,open,15,CAR_open_15_p36,Virola gardneri,0,p36,36
CAR,open,15,CAR_open_15_p36,Xylosma glaberrima,1,p36,36
CAR,open,15,CAR_open_15_p36,Zollernia ilicifolia,0,p36,36
CAR,open,15,CAR_open_15_p42,Dalbergia frutescens,1,p42,42
CAR,open,15,CAR_open_15_p42,Eugenia multicostata,1,p42,42
CAR,open,15,CAR_open_15_p42,Eugenia multicostata,1,p42,42
CAR,open,15,CAR_open_15_p42,Eugenia pruinosa,1,p42,42
CAR,open,15,CAR_open_15_p42,Euterpe edulis,2,p42,42
CAR,open,15,CAR_open_15_p42,Garcinia gardneriana,1,p42,42
CAR,open,15,CAR_open_15_p42,Guapira opposita,2,p42,42
CAR,open,15,CAR_open_15_p42,Maytenus robusta,0,p42,42
CAR,open,15,CAR_open_15_p42,Myrtaceae,0,p42,42
CAR,open,15,CAR_open_15_p42,Psychotria nuda,0,p42,42
CAR,open,15,CAR_open_15_p42,Rubiaceae,0,p42,42
CAR,open,15,CAR_open_15_p42,Rudgea jasminoides,5,p42,42
CAR,open,15,CAR_open_15_p42,Virola gardneri,0,p42,42
CAR,open,15,CAR_open_15_p42,Xylosma glaberrima,1,p42,42
CAR,open,15,CAR_open_15_p42,Zollernia ilicifolia,0,p42,42
CAR,open,15,CAR_open_15_p48,Dalbergia frutescens,1,p48,48
CAR,open,15,CAR_open_15_p48,Eugenia multicostata,1,p48,48
CAR,open,15,CAR_open_15_p48,Eugenia multicostata,1,p48,48
CAR,open,15,CAR_open_15_p48,Eugenia pruinosa,1,p48,48
CAR,open,15,CAR_open_15_p48,Euterpe edulis,2,p48,48
CAR,open,15,CAR_open_15_p48,Garcinia gardneriana,1,p48,48
CAR,open,15,CAR_open_15_p48,Guapira opposita,2,p48,48
CAR,open,15,CAR_open_15_p48,Maytenus robusta,0,p48,48
CAR,open,15,CAR_open_15_p48,Myrtaceae,1,p48,48
CAR,open,15,CAR_open_15_p48,Psychotria nuda,0,p48,48
CAR,open,15,CAR_open_15_p48,Rubiaceae,1,p48,48
CAR,open,15,CAR_open_15_p48,Rudgea jasminoides,5,p48,48
CAR,open,15,CAR_open_15_p48,Virola gardneri,0,p48,48
CAR,open,15,CAR_open_15_p48,Xylosma glaberrima,1,p48,48
CAR,open,15,CAR_open_15_p48,Zollernia ilicifolia,0,p48,48
CAR,open,15,CAR_open_15_p54,Dalbergia frutescens,2,p54,54
CAR,open,15,CAR_open_15_p54,Eugenia multicostata,0,p54,54
CAR,open,15,CAR_open_15_p54,Eugenia multicostata,1,p54,54
CAR,open,15,CAR_open_15_p54,Eugenia pruinosa,1,p54,54
CAR,open,15,CAR_open_15_p54,Euterpe edulis,1,p54,54
CAR,open,15,CAR_open_15_p54,Garcinia gardneriana,1,p54,54
CAR,open,15,CAR_open_15_p54,Guapira opposita,2,p54,54
CAR,open,15,CAR_open_15_p54,Maytenus robusta,0,p54,54
CAR,open,15,CAR_open_15_p54,Myrtaceae,1,p54,54
CAR,open,15,CAR_open_15_p54,Psychotria nuda,0,p54,54
CAR,open,15,CAR_open_15_p54,Rubiaceae,0,p54,54
CAR,open,15,CAR_open_15_p54,Rudgea jasminoides,3,p54,54
CAR,open,15,CAR_open_15_p54,Virola gardneri,0,p54,54
CAR,open,15,CAR_open_15_p54,Xylosma glaberrima,1,p54,54
CAR,open,15,CAR_open_15_p54,Zollernia ilicifolia,0,p54,54
CAR,open,15,CAR_open_15_p60,Dalbergia frutescens,1,p60,60
CAR,open,15,CAR_open_15_p60,Eugenia multicostata,0,p60,60
CAR,open,15,CAR_open_15_p60,Eugenia multicostata,1,p60,60
CAR,open,15,CAR_open_15_p60,Eugenia pruinosa,1,p60,60
CAR,open,15,CAR_open_15_p60,Euterpe edulis,1,p60,60
CAR,open,15,CAR_open_15_p60,Garcinia gardneriana,1,p60,60
CAR,open,15,CAR_open_15_p60,Guapira opposita,1,p60,60
CAR,open,15,CAR_open_15_p60,Maytenus robusta,0,p60,60
CAR,open,15,CAR_open_15_p60,Myrtaceae,1,p60,60
CAR,open,15,CAR_open_15_p60,Psychotria nuda,0,p60,60
CAR,open,15,CAR_open_15_p60,Rubiaceae,0,p60,60
CAR,open,15,CAR_open_15_p60,Rudgea jasminoides,3,p60,60
CAR,open,15,CAR_open_15_p60,Virola gardneri,0,p60,60
CAR,open,15,CAR_open_15_p60,Xylosma glaberrima,1,p60,60
CAR,open,15,CAR_open_15_p60,Zollernia ilicifolia,0,p60,60
CAR,open,15,CAR_open_15_p66,Dalbergia frutescens,1,p66,66
CAR,open,15,CAR_open_15_p66,Eugenia multicostata,0,p66,66
CAR,open,15,CAR_open_15_p66,Eugenia multicostata,1,p66,66
CAR,open,15,CAR_open_15_p66,Eugenia pruinosa,0,p66,66
CAR,open,15,CAR_open_15_p66,Euterpe edulis,0,p66,66
CAR,open,15,CAR_open_15_p66,Garcinia gardneriana,1,p66,66
CAR,open,15,CAR_open_15_p66,Guapira opposita,1,p66,66
CAR,open,15,CAR_open_15_p66,Maytenus robusta,0,p66,66
CAR,open,15,CAR_open_15_p66,Myrtaceae,0,p66,66
CAR,open,15,CAR_open_15_p66,Psychotria nuda,0,p66,66
CAR,open,15,CAR_open_15_p66,Rubiaceae,0,p66,66
CAR,open,15,CAR_open_15_p66,Rudgea jasminoides,1,p66,66
CAR,open,15,CAR_open_15_p66,Virola gardneri,0,p66,66
CAR,open,15,CAR_open_15_p66,Xylosma glaberrima,1,p66,66
CAR,open,15,CAR_open_15_p66,Zollernia ilicifolia,0,p66,66
CAR,open,15,CAR_open_15_p72,Dalbergia frutescens,1,p72,72
CAR,open,15,CAR_open_15_p72,Eugenia multicostata,0,p72,72
CAR,open,15,CAR_open_15_p72,Eugenia multicostata,1,p72,72
CAR,open,15,CAR_open_15_p72,Eugenia pruinosa,0,p72,72
CAR,open,15,CAR_open_15_p72,Euterpe edulis,0,p72,72
CAR,open,15,CAR_open_15_p72,Garcinia gardneriana,1,p72,72
CAR,open,15,CAR_open_15_p72,Guapira opposita,1,p72,72
CAR,open,15,CAR_open_15_p72,Maytenus robusta,0,p72,72
CAR,open,15,CAR_open_15_p72,Myrtaceae,0,p72,72
CAR,open,15,CAR_open_15_p72,Psychotria nuda,0,p72,72
CAR,open,15,CAR_open_15_p72,Rubiaceae,0,p72,72
CAR,open,15,CAR_open_15_p72,Rudgea jasminoides,1,p72,72
CAR,open,15,CAR_open_15_p72,Virola gardneri,0,p72,72
CAR,open,15,CAR_open_15_p72,Xylosma glaberrima,0,p72,72
CAR,open,15,CAR_open_15_p72,Zollernia ilicifolia,0,p72,72
CAR,open,15,CAR_open_15_p78,Dalbergia frutescens,0,p78,78
CAR,open,15,CAR_open_15_p78,Eugenia multicostata,0,p78,78
CAR,open,15,CAR_open_15_p78,Eugenia multicostata,1,p78,78
CAR,open,15,CAR_open_15_p78,Eugenia pruinosa,0,p78,78
CAR,open,15,CAR_open_15_p78,Euterpe edulis,0,p78,78
CAR,open,15,CAR_open_15_p78,Garcinia gardneriana,1,p78,78
CAR,open,15,CAR_open_15_p78,Guapira opposita,1,p78,78
CAR,open,15,CAR_open_15_p78,Maytenus robusta,0,p78,78
CAR,open,15,CAR_open_15_p78,Myrtaceae,0,p78,78
CAR,open,15,CAR_open_15_p78,Psychotria nuda,0,p78,78
CAR,open,15,CAR_open_15_p78,Rubiaceae,0,p78,78
CAR,open,15,CAR_open_15_p78,Rudgea jasminoides,1,p78,78
CAR,open,15,CAR_open_15_p78,Virola gardneri,0,p78,78
CAR,open,15,CAR_open_15_p78,Xylosma glaberrima,0,p78,78
CAR,open,15,CAR_open_15_p78,Zollernia ilicifolia,1,p78,78
CAR,open,15,CAR_open_15_p84,Dalbergia frutescens,0,p84,84
CAR,open,15,CAR_open_15_p84,Eugenia multicostata,0,p84,84
CAR,open,15,CAR_open_15_p84,Eugenia multicostata,1,p84,84
CAR,open,15,CAR_open_15_p84,Eugenia pruinosa,0,p84,84
CAR,open,15,CAR_open_15_p84,Euterpe edulis,0,p84,84
CAR,open,15,CAR_open_15_p84,Garcinia gardneriana,1,p84,84
CAR,open,15,CAR_open_15_p84,Guapira opposita,1,p84,84
CAR,open,15,CAR_open_15_p84,Maytenus robusta,0,p84,84
CAR,open,15,CAR_open_15_p84,Myrtaceae,0,p84,84
CAR,open,15,CAR_open_15_p84,Psychotria nuda,0,p84,84
CAR,open,15,CAR_open_15_p84,Rubiaceae,0,p84,84
CAR,open,15,CAR_open_15_p84,Rudgea jasminoides,1,p84,84
CAR,open,15,CAR_open_15_p84,Virola gardneri,0,p84,84
CAR,open,15,CAR_open_15_p84,Xylosma glaberrima,0,p84,84
CAR,open,15,CAR_open_15_p84,Zollernia ilicifolia,1,p84,84
CAR,open,15,CAR_open_15_p90,Dalbergia frutescens,0,p90,90
CAR,open,15,CAR_open_15_p90,Eugenia multicostata,0,p90,90
CAR,open,15,CAR_open_15_p90,Eugenia multicostata,0,p90,90
CAR,open,15,CAR_open_15_p90,Eugenia pruinosa,0,p90,90
CAR,open,15,CAR_open_15_p90,Euterpe edulis,0,p90,90
CAR,open,15,CAR_open_15_p90,Garcinia gardneriana,1,p90,90
CAR,open,15,CAR_open_15_p90,Guapira opposita,1,p90,90
CAR,open,15,CAR_open_15_p90,Maytenus robusta,0,p90,90
CAR,open,15,CAR_open_15_p90,Myrtaceae,0,p90,90
CAR,open,15,CAR_open_15_p90,Psychotria nuda,0,p90,90
CAR,open,15,CAR_open_15_p90,Rubiaceae,0,p90,90
CAR,open,15,CAR_open_15_p90,Rudgea jasminoides,1,p90,90
CAR,open,15,CAR_open_15_p90,Virola gardneri,0,p90,90
CAR,open,15,CAR_open_15_p90,Xylosma glaberrima,0,p90,90
CAR,open,15,CAR_open_15_p90,Zollernia ilicifolia,1,p90,90
CAR,open,15,CAR_open_15_p96,Dalbergia frutescens,0,p96,96
CAR,open,15,CAR_open_15_p96,Eugenia multicostata,0,p96,96
CAR,open,15,CAR_open_15_p96,Eugenia multicostata,0,p96,96
CAR,open,15,CAR_open_15_p96,Eugenia pruinosa,0,p96,96
CAR,open,15,CAR_open_15_p96,Euterpe edulis,0,p96,96
CAR,open,15,CAR_open_15_p96,Garcinia gardneriana,1,p96,96
CAR,open,15,CAR_open_15_p96,Guapira opposita,1,p96,96
CAR,open,15,CAR_open_15_p96,Maytenus robusta,0,p96,96
CAR,open,15,CAR_open_15_p96,Myrtaceae,0,p96,96
CAR,open,15,CAR_open_15_p96,Psychotria nuda,0,p96,96
CAR,open,15,CAR_open_15_p96,Rubiaceae,0,p96,96
CAR,open,15,CAR_open_15_p96,Rudgea jasminoides,1,p96,96
CAR,open,15,CAR_open_15_p96,Virola gardneri,0,p96,96
CAR,open,15,CAR_open_15_p96,Xylosma glaberrima,0,p96,96
CAR,open,15,CAR_open_15_p96,Zollernia ilicifolia,1,p96,96
CBO,closed,1,CBO_closed_1_p0,Bactris setosa,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Casearia decandra,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Casearia obliqua,0,p0,0
CBO,closed,1,CBO_closed_1_p0,Cupania vernalis,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Euterpe edulis,2,p0,0
CBO,closed,1,CBO_closed_1_p0,Goeppertia monophylla,4,p0,0
CBO,closed,1,CBO_closed_1_p0,Matayba guianensis,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Mollinedia uleana,0,p0,0
CBO,closed,1,CBO_closed_1_p0,Myrcia pubipetala,2,p0,0
CBO,closed,1,CBO_closed_1_p0,Ocotea catharinensis,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Piper aduncum,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Posoqueria acutifolia,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Psychotria suterella,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Rudgea jasminoides,3,p0,0
CBO,closed,1,CBO_closed_1_p0,Serjania communis,1,p0,0
CBO,closed,1,CBO_closed_1_p0,Zollernia ilicifolia,1,p0,0
CBO,closed,1,CBO_closed_1_p06,Bactris setosa,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Casearia decandra,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Casearia obliqua,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Cupania vernalis,2,p06,6
CBO,closed,1,CBO_closed_1_p06,Euterpe edulis,2,p06,6
CBO,closed,1,CBO_closed_1_p06,Goeppertia monophylla,4,p06,6
CBO,closed,1,CBO_closed_1_p06,Matayba guianensis,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Mollinedia uleana,0,p06,6
CBO,closed,1,CBO_closed_1_p06,Myrcia pubipetala,2,p06,6
CBO,closed,1,CBO_closed_1_p06,Ocotea catharinensis,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Piper aduncum,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Posoqueria acutifolia,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Psychotria suterella,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Rudgea jasminoides,3,p06,6
CBO,closed,1,CBO_closed_1_p06,Serjania communis,1,p06,6
CBO,closed,1,CBO_closed_1_p06,Zollernia ilicifolia,1,p06,6
CBO,closed,1,CBO_closed_1_p12,Bactris setosa,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Casearia decandra,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Casearia obliqua,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Cupania vernalis,2,p12,12
CBO,closed,1,CBO_closed_1_p12,Euterpe edulis,2,p12,12
CBO,closed,1,CBO_closed_1_p12,Goeppertia monophylla,4,p12,12
CBO,closed,1,CBO_closed_1_p12,Matayba guianensis,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Mollinedia uleana,0,p12,12
CBO,closed,1,CBO_closed_1_p12,Myrcia pubipetala,2,p12,12
CBO,closed,1,CBO_closed_1_p12,Ocotea catharinensis,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Piper aduncum,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Posoqueria acutifolia,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Psychotria suterella,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Rudgea jasminoides,3,p12,12
CBO,closed,1,CBO_closed_1_p12,Serjania communis,1,p12,12
CBO,closed,1,CBO_closed_1_p12,Zollernia ilicifolia,1,p12,12
CBO,closed,1,CBO_closed_1_p18,Bactris setosa,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Casearia decandra,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Casearia obliqua,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Cupania vernalis,2,p18,18
CBO,closed,1,CBO_closed_1_p18,Euterpe edulis,2,p18,18
CBO,closed,1,CBO_closed_1_p18,Goeppertia monophylla,3,p18,18
CBO,closed,1,CBO_closed_1_p18,Matayba guianensis,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Mollinedia uleana,0,p18,18
CBO,closed,1,CBO_closed_1_p18,Myrcia pubipetala,2,p18,18
CBO,closed,1,CBO_closed_1_p18,Ocotea catharinensis,0,p18,18
CBO,closed,1,CBO_closed_1_p18,Piper aduncum,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Posoqueria acutifolia,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Psychotria suterella,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Rudgea jasminoides,3,p18,18
CBO,closed,1,CBO_closed_1_p18,Serjania communis,1,p18,18
CBO,closed,1,CBO_closed_1_p18,Zollernia ilicifolia,1,p18,18
CBO,closed,1,CBO_closed_1_p24,Bactris setosa,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Casearia decandra,0,p24,24
CBO,closed,1,CBO_closed_1_p24,Casearia obliqua,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Cupania vernalis,2,p24,24
CBO,closed,1,CBO_closed_1_p24,Euterpe edulis,2,p24,24
CBO,closed,1,CBO_closed_1_p24,Goeppertia monophylla,3,p24,24
CBO,closed,1,CBO_closed_1_p24,Matayba guianensis,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Mollinedia uleana,0,p24,24
CBO,closed,1,CBO_closed_1_p24,Myrcia pubipetala,2,p24,24
CBO,closed,1,CBO_closed_1_p24,Ocotea catharinensis,0,p24,24
CBO,closed,1,CBO_closed_1_p24,Piper aduncum,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Posoqueria acutifolia,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Psychotria suterella,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Rudgea jasminoides,3,p24,24
CBO,closed,1,CBO_closed_1_p24,Serjania communis,1,p24,24
CBO,closed,1,CBO_closed_1_p24,Zollernia ilicifolia,1,p24,24
CBO,closed,1,CBO_closed_1_p30,Bactris setosa,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Casearia decandra,0,p30,30
CBO,closed,1,CBO_closed_1_p30,Casearia obliqua,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Cupania vernalis,2,p30,30
CBO,closed,1,CBO_closed_1_p30,Euterpe edulis,2,p30,30
CBO,closed,1,CBO_closed_1_p30,Goeppertia monophylla,3,p30,30
CBO,closed,1,CBO_closed_1_p30,Matayba guianensis,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Mollinedia uleana,0,p30,30
CBO,closed,1,CBO_closed_1_p30,Myrcia pubipetala,2,p30,30
CBO,closed,1,CBO_closed_1_p30,Ocotea catharinensis,0,p30,30
CBO,closed,1,CBO_closed_1_p30,Piper aduncum,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Posoqueria acutifolia,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Psychotria suterella,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Rudgea jasminoides,3,p30,30
CBO,closed,1,CBO_closed_1_p30,Serjania communis,1,p30,30
CBO,closed,1,CBO_closed_1_p30,Zollernia ilicifolia,1,p30,30
CBO,closed,1,CBO_closed_1_p36,Bactris setosa,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Casearia decandra,0,p36,36
CBO,closed,1,CBO_closed_1_p36,Casearia obliqua,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Cupania vernalis,2,p36,36
CBO,closed,1,CBO_closed_1_p36,Euterpe edulis,2,p36,36
CBO,closed,1,CBO_closed_1_p36,Goeppertia monophylla,3,p36,36
CBO,closed,1,CBO_closed_1_p36,Matayba guianensis,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Mollinedia uleana,0,p36,36
CBO,closed,1,CBO_closed_1_p36,Myrcia pubipetala,2,p36,36
CBO,closed,1,CBO_closed_1_p36,Ocotea catharinensis,0,p36,36
CBO,closed,1,CBO_closed_1_p36,Piper aduncum,0,p36,36
CBO,closed,1,CBO_closed_1_p36,Posoqueria acutifolia,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Psychotria suterella,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Rudgea jasminoides,3,p36,36
CBO,closed,1,CBO_closed_1_p36,Serjania communis,1,p36,36
CBO,closed,1,CBO_closed_1_p36,Zollernia ilicifolia,1,p36,36
CBO,closed,1,CBO_closed_1_p42,Bactris setosa,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Casearia decandra,0,p42,42
CBO,closed,1,CBO_closed_1_p42,Casearia obliqua,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Cupania vernalis,2,p42,42
CBO,closed,1,CBO_closed_1_p42,Euterpe edulis,2,p42,42
CBO,closed,1,CBO_closed_1_p42,Goeppertia monophylla,3,p42,42
CBO,closed,1,CBO_closed_1_p42,Matayba guianensis,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Mollinedia uleana,0,p42,42
CBO,closed,1,CBO_closed_1_p42,Myrcia pubipetala,2,p42,42
CBO,closed,1,CBO_closed_1_p42,Ocotea catharinensis,0,p42,42
CBO,closed,1,CBO_closed_1_p42,Piper aduncum,0,p42,42
CBO,closed,1,CBO_closed_1_p42,Posoqueria acutifolia,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Psychotria suterella,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Rudgea jasminoides,3,p42,42
CBO,closed,1,CBO_closed_1_p42,Serjania communis,1,p42,42
CBO,closed,1,CBO_closed_1_p42,Zollernia ilicifolia,1,p42,42
CBO,closed,1,CBO_closed_1_p48,Bactris setosa,1,p48,48
CBO,closed,1,CBO_closed_1_p48,Casearia decandra,0,p48,48
CBO,closed,1,CBO_closed_1_p48,Casearia obliqua,1,p48,48
